source,country,area,date,hour,price,currency,unit,granularity,ingested_at
ember,Sweden,Sweden,2021-09-12,,86.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-13,,87.99,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-14,,113.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-15,,127.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-16,,112.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-17,,99.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-18,,85.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-19,,78.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-20,,116.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-21,,109.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-22,,95.3,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-23,,58.91,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-24,,75.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-25,,77.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-26,,80.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-27,,91.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-28,,100.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-29,,89.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-09-30,,76.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-01,,52.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-02,,56.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-03,,9.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-04,,69.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-05,,74.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-06,,83.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-07,,112.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-08,,106.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-09,,76.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-10,,35.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-11,,78.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-12,,107.34,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-13,,140.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-14,,67.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-15,,35.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-16,,8.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-17,,57.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-18,,115.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-19,,116.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-20,,34.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-21,,39.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-22,,34.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-23,,66.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-24,,29.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-25,,69.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-26,,71.59,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-27,,25.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-28,,29.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-29,,40.09,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-30,,25.88,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-10-31,,34.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-01,,46.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-02,,61.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-03,,68.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-04,,73.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-05,,49.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-06,,13.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-07,,20.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-08,,98.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-09,,48.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-10,,41.0,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-11,,39.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-12,,72.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-13,,56.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-14,,57.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-15,,78.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-16,,83.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-17,,51.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-18,,48.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-19,,14.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-20,,18.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-21,,56.79,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-22,,109.46,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-23,,103.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-24,,74.97,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-25,,94.87,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-26,,154.66,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-27,,177.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-28,,187.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-29,,257.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-11-30,,165.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-01,,118.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-02,,174.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-03,,160.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-04,,151.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-05,,131.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-06,,262.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-07,,223.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-08,,156.31,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-09,,216.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-10,,184.76,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-11,,161.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-12,,146.03,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-13,,178.55,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-14,,168.9,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-15,,69.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-16,,83.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-17,,141.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-18,,80.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-19,,59.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-20,,263.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-21,,348.75,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-22,,318.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-23,,200.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-24,,120.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-25,,112.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-26,,138.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-27,,132.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-28,,101.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-29,,146.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-30,,65.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2021-12-31,,43.16,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-01,,74.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-02,,50.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-03,,66.43,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-04,,110.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-05,,97.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-06,,151.19,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-07,,138.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-08,,123.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-09,,117.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-10,,207.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-11,,146.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-12,,85.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-13,,18.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-14,,48.48,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-15,,107.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-16,,18.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-17,,71.98,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-18,,122.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-19,,30.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-20,,57.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-21,,97.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-22,,135.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-23,,92.54,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-24,,53.84,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-25,,126.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-26,,76.83,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-27,,32.41,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-28,,86.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-29,,16.34,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-30,,29.29,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-01-31,,149.01,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-01,,126.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-02,,131.34,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-03,,158.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-04,,46.4,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-05,,21.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-06,,35.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-07,,70.86,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-08,,31.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-09,,49.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-10,,46.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-11,,86.58,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-12,,29.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-13,,16.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-14,,58.49,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-15,,51.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-16,,62.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-17,,51.21,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-18,,62.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-19,,34.92,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-20,,46.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-21,,53.85,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-22,,107.74,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-23,,76.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-24,,55.11,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-25,,70.63,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-26,,94.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-27,,52.39,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-02-28,,92.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-01,,95.69,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-02,,134.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-03,,141.2,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-04,,170.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-05,,124.71,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-06,,64.12,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-07,,175.18,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-08,,207.05,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-09,,185.56,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-10,,108.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-11,,57.22,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-12,,83.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-13,,49.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-14,,137.27,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-15,,184.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-16,,156.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-17,,48.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-18,,47.36,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-19,,68.68,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-20,,36.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-21,,93.13,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-22,,129.02,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-23,,132.23,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-24,,101.04,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-25,,35.51,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-26,,33.06,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-27,,39.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-28,,18.96,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-29,,158.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-30,,182.73,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-03-31,,171.5,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-01,,147.53,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-02,,73.34,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-03,,58.65,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-04,,62.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-05,,67.7,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-06,,91.94,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-07,,71.38,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-08,,37.77,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-09,,28.1,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-10,,18.61,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-11,,122.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-12,,143.78,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-13,,101.08,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-14,,102.17,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-15,,63.47,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-16,,55.37,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-17,,49.64,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-18,,75.62,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-19,,116.52,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-20,,73.67,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-21,,44.82,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-22,,40.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-23,,32.93,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-24,,74.6,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-25,,143.07,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-26,,130.14,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-27,,150.44,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-28,,121.89,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-29,,126.32,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-04-30,,86.8,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
ember,Sweden,Sweden,2022-05-01,,108.72,EUR,EUR/MWh,daily,2026-02-09 12:25:50.795948+00:00
